run_id,original_record_id,error_category,pipeline_stage,error_details,timestamp,order_id,order_date,region,product,quantity,revenue
9b97209e,1608,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.487362,ORD001609,2025-09-05 23:59:45.645053,,Water Bottle 1L,38,18580.48
9b97209e,1610,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.487407,ORD001611,,South,Cola 500ml,4,1523.04
9b97209e,1619,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.487455,ORD001620,invalid_date,East,Chicken Biryani Ready Meal,24,5776.799999999999
9b97209e,1626,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.487499,ORD001143,,North,Dal Tadka Ready Meal,49,17862.95
9b97209e,1631,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.487543,ORD001632,,North,Chili Sauce 250g,2,658.48
9b97209e,1635,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.487588,ORD001636,,East,Tomato Ketchup 500g,6,2080.56
9b97209e,1643,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -7682.56,2026-02-02 00:24:05.487644,ORD001644,2025-02-22 23:59:45.645053,West,Yogurt 500g,32,-7682.56
9b97209e,1656,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.487716,ORD001657,invalid_date,West,Namkeen Mix 100g,20,445.8
9b97209e,1665,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.487783,ORD001666,,East,Water Bottle 1L,41,16835.829999999998
9b97209e,1671,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -1047.06; Invalid quantity: -6,2026-02-02 00:24:05.487856,ORD001672,2025-12-09 23:59:45.645053,West,Water Bottle 1L,-6,-1047.06
9b97209e,1675,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.487926,ORD001676,invalid_date,Central,Soy Sauce 200ml,47,12443.72
9b97209e,1677,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -9127.8,2026-02-02 00:24:05.488006,ORD001678,2025-07-21 23:59:45.645053,North,Chicken Biryani Ready Meal,20,-9127.8
9b97209e,1693,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.488074,ORD001694,,South,Chicken Biryani Ready Meal,1,483.13
9b97209e,1706,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.488139,ORD001707,,East,Potato Chips 50g,47,5434.61
9b97209e,1710,BUSINESS_RULE_VIOLATION,VALIDATION,Invalid date format; Negative revenue: -2183.52,2026-02-02 00:24:05.488206,ORD001711,invalid_date,East,Cola 500ml,24,-2183.52
9b97209e,1712,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.488277,ORD001713,2025-07-19 23:59:45.645053,,Tomato Ketchup 500g,17,7583.53
9b97209e,1713,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.488356,ORD001714,invalid_date,East,Chili Sauce 250g,22,3335.2
9b97209e,1728,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.488422,ORD001729,,East,Cheese Spread 100g,50,3662.5
9b97209e,1734,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -2308.32; Invalid quantity: -6,2026-02-02 00:24:05.488492,ORD001735,2025-10-23 23:59:45.645053,East,Tomato Ketchup 500g,-6,-2308.32
9b97209e,1746,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.488556,ORD001747,,East,Chili Sauce 250g,22,8059.92
9b97209e,1749,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.488625,ORD001750,2025-07-09 23:59:45.645053,,Potato Chips 50g,49,4594.73
9b97209e,1758,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.488689,ORD001759,,North,Biscuits 200g,15,6696.9
9b97209e,1772,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.488755,ORD001773,,East,Paneer 200g,50,17941.0
9b97209e,1773,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -3848.88,2026-02-02 00:24:05.488822,ORD001774,2025-03-08 23:59:45.645053,West,Chili Sauce 250g,42,-3848.88
9b97209e,1775,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -16825.06,2026-02-02 00:24:05.488889,ORD001776,2025-06-11 23:59:45.645053,West,Paneer 200g,47,-16825.06
9b97209e,1780,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.488958,ORD001781,invalid_date,West,Tomato Ketchup 500g,22,5519.8
9b97209e,1785,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.489027,ORD001786,2025-06-26 23:59:45.645053,,Cheese Spread 100g,44,5212.68
9b97209e,1793,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.489095,ORD001794,invalid_date,Central,Cola 500ml,28,1033.76
9b97209e,1796,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.489164,ORD001797,2025-08-26 23:59:45.645053,,Mango Juice 1L,1,344.64
9b97209e,1812,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.489234,ORD001813,invalid_date,South,Soy Sauce 200ml,7,2419.27
9b97209e,1826,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.489326,ORD001827,invalid_date,East,Namkeen Mix 100g,48,9226.08
9b97209e,1830,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.489409,ORD001831,,North,Soy Sauce 200ml,38,18718.8
9b97209e,1852,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.489522,ORD001853,invalid_date,West,Potato Chips 50g,47,14993.94
9b97209e,1858,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.489645,ORD001859,invalid_date,East,Namkeen Mix 100g,13,4545.58
9b97209e,1887,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.489728,ORD001888,,East,Cola 500ml,38,15688.3
9b97209e,1888,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -18562.74,2026-02-02 00:24:05.489832,ORD001889,2025-12-04 23:59:45.645053,Central,Dal Tadka Ready Meal,42,-18562.74
9b97209e,1915,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.489918,ORD001916,invalid_date,West,Paneer Curry Ready Meal,10,333.1
9b97209e,1917,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.490018,ORD001918,,Central,Potato Chips 50g,20,6896.0
9b97209e,1920,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.490132,ORD001250,invalid_date,North,Paneer Curry Ready Meal,7,314.65000000000003
9b97209e,1928,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.490227,ORD001929,2025-06-23 23:59:45.645053,,Namkeen Mix 100g,13,663.0
9b97209e,1941,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.490313,ORD001942,invalid_date,South,Milk 1L,41,10843.27
9b97209e,1945,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.490384,ORD001946,,Central,Paneer 200g,31,535.0600000000001
9b97209e,1948,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.490453,ORD001949,invalid_date,North,Cola 500ml,28,5505.360000000001
9b97209e,1949,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.490519,ORD001950,,South,Dal Tadka Ready Meal,49,16252.32
9b97209e,1958,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.490583,ORD001959,,North,Paneer 200g,9,970.38
9b97209e,1959,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.490652,ORD001960,2025-10-07 23:59:45.645053,,Namkeen Mix 100g,38,10905.240000000002
9b97209e,1966,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.490716,ORD001967,,South,Mango Juice 1L,24,4211.52
9b97209e,1987,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.490781,ORD001988,,Central,Paneer Curry Ready Meal,23,4041.33
9b97209e,1990,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.490849,ORD001991,invalid_date,East,Potato Chips 50g,32,2339.2
9b97209e,1997,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.490917,ORD001998,invalid_date,South,Milk 1L,3,309.78000000000003
9b97209e,2012,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -2420.16,2026-02-02 00:24:05.490989,ORD000346,2026-01-03 23:59:45.645053,West,Paneer 200g,8,-2420.16
9b97209e,2031,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.491054,ORD002032,,East,Water Bottle 1L,13,5614.7
9b97209e,2043,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.491119,ORD002044,,Central,Water Bottle 1L,50,12680.5
9b97209e,2054,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.491183,ORD002055,,East,Paneer 200g,31,3932.04
9b97209e,2061,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -551.97,2026-02-02 00:24:05.491239,ORD002062,2025-04-10 23:59:45.645053,West,Paneer 200g,9,-551.97
9b97209e,2064,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -3608.64,2026-02-02 00:24:05.491295,ORD002065,2025-12-28 23:59:45.645053,East,Paneer 200g,42,-3608.64
9b97209e,2067,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.491345,ORD002068,,North,Namkeen Mix 100g,33,4013.13
9b97209e,2070,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.491391,ORD002071,invalid_date,East,Milk 1L,14,800.66
9b97209e,2075,BUSINESS_RULE_VIOLATION,VALIDATION,Invalid date format; Negative revenue: -13841.74,2026-02-02 00:24:05.491439,ORD002076,invalid_date,South,Paneer 200g,34,-13841.74
9b97209e,2081,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.491484,ORD002082,,East,Paneer 200g,24,1955.52
9b97209e,2100,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.491531,ORD002101,invalid_date,South,Cola 500ml,45,19743.75
9b97209e,2113,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -775.44; Invalid quantity: -4,2026-02-02 00:24:05.491579,ORD002114,2025-08-19 23:59:45.645053,West,Water Bottle 1L,-4,-775.44
9b97209e,2122,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.491626,ORD002123,,East,Mango Juice 1L,19,890.34
9b97209e,2124,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.491673,ORD002125,2025-03-29 23:59:45.645053,,Milk 1L,7,2548.28
9b97209e,2125,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.491717,ORD002126,,West,Water Bottle 1L,10,3792.1
9b97209e,2135,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.491764,ORD002136,2025-10-24 23:59:45.645053,,Milk 1L,19,7038.74
9b97209e,2138,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.491808,ORD002139,,South,Water Bottle 1L,49,24065.86
9b97209e,2146,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.491872,ORD000115,,West,Chili Sauce 250g,1,195.9
9b97209e,2164,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.491951,ORD002165,invalid_date,West,Chicken Biryani Ready Meal,19,2542.39
9b97209e,2167,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.492015,ORD002168,2025-11-06 23:59:45.645053,,Cheese Spread 100g,27,4280.58
9b97209e,2171,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.492064,ORD002172,invalid_date,North,Paneer Curry Ready Meal,8,2251.36
9b97209e,2174,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.492108,ORD002175,,North,Paneer Curry Ready Meal,30,10966.2
9b97209e,2181,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -20317.44,2026-02-02 00:24:05.492154,ORD002182,2025-09-18 23:59:45.645053,North,Biscuits 200g,44,-20317.44
9b97209e,2188,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -6509.65,2026-02-02 00:24:05.492199,ORD002189,2025-03-31 23:59:45.645053,South,Potato Chips 50g,49,-6509.65
9b97209e,2278,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.492256,ORD002279,,North,Water Bottle 1L,20,4326.4
9b97209e,2282,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.492312,ORD002283,invalid_date,South,Paneer Curry Ready Meal,46,18475.9
9b97209e,2286,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.492374,ORD002287,2025-09-23 23:59:45.645053,,Soy Sauce 200ml,11,4845.280000000001
9b97209e,2302,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.492428,ORD002303,,North,Water Bottle 1L,34,14016.5
9b97209e,2304,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.492492,ORD002305,invalid_date,North,Chicken Biryani Ready Meal,13,5597.150000000001
9b97209e,2310,DATA_FORMAT_ERROR,VALIDATION,Missing region; Missing order date,2026-02-02 00:24:05.492550,ORD002311,,,Mango Juice 1L,36,15032.16
9b97209e,2312,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -465.8; Invalid quantity: -4,2026-02-02 00:24:05.492618,ORD002313,2025-09-26 23:59:45.645053,South,Namkeen Mix 100g,-4,-465.8
9b97209e,2323,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -3369.84; Invalid quantity: -8,2026-02-02 00:24:05.492686,ORD002324,2025-09-09 23:59:45.645053,East,Biscuits 200g,-8,-3369.84
9b97209e,2327,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.492753,ORD002328,invalid_date,Central,Tomato Ketchup 500g,7,259.98
9b97209e,2336,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.492818,ORD002337,2025-12-29 23:59:45.645053,,Cheese Spread 100g,7,1692.04
9b97209e,2338,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.492879,ORD002339,,East,Dal Tadka Ready Meal,31,14322.31
9b97209e,2353,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.492942,ORD002354,2025-03-14 23:59:45.645053,,Water Bottle 1L,46,10360.58
9b97209e,2358,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.493003,ORD002359,,East,Chili Sauce 250g,18,2169.7200000000003
9b97209e,2361,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.493064,ORD002362,,South,Namkeen Mix 100g,42,16160.759999999998
9b97209e,2367,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.493129,ORD002368,2025-05-21 23:59:45.645053,,Yogurt 500g,29,7834.93
9b97209e,2372,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.493189,ORD002373,,North,Milk 1L,40,10689.6
9b97209e,2381,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.493249,ORD000647,,South,Cola 500ml,39,18158.01
9b97209e,2382,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.493328,ORD000997,invalid_date,South,Cola 500ml,26,11883.3
9b97209e,2384,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.493397,ORD002385,invalid_date,Central,Water Bottle 1L,20,7793.0
9b97209e,2385,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.493458,ORD002386,,North,Cola 500ml,33,11795.19
9b97209e,2386,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -2480.04; Invalid quantity: -6,2026-02-02 00:24:05.493523,ORD002387,2025-09-20 23:59:45.645053,South,Soy Sauce 200ml,-6,-2480.04
9b97209e,2387,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.493587,ORD002388,invalid_date,Central,Paneer Curry Ready Meal,5,578.8000000000001
9b97209e,2394,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.493648,ORD002395,,North,Dal Tadka Ready Meal,39,1463.2800000000002
9b97209e,2399,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.493708,ORD002400,,Central,Water Bottle 1L,34,5618.16
9b97209e,2408,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.493756,ORD002409,,North,Yogurt 500g,47,12569.68
9b97209e,2415,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.493800,ORD002416,,Central,Paneer Curry Ready Meal,10,1256.9
9b97209e,2418,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.493846,ORD002419,invalid_date,South,Yogurt 500g,33,15605.37
9b97209e,2429,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.493892,ORD002430,2025-03-20 23:59:45.645053,,Paneer Curry Ready Meal,45,2611.35
9b97209e,2431,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.493937,ORD002432,,South,Paneer Curry Ready Meal,48,16838.88
9b97209e,2435,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.493981,ORD002436,,South,Water Bottle 1L,22,8695.28
9b97209e,2446,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.494032,ORD002447,,Central,Paneer 200g,2,699.48
9b97209e,2456,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.494077,ORD002457,,West,Biscuits 200g,40,13720.8
9b97209e,2470,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.494121,ORD002471,,North,Chicken Biryani Ready Meal,11,4416.83
9b97209e,2474,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.494168,ORD002475,2025-07-15 23:59:45.645053,,Biscuits 200g,19,3036.39
9b97209e,2487,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.494214,ORD002488,invalid_date,East,Cola 500ml,14,2816.66
9b97209e,2501,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.494259,ORD002502,invalid_date,North,Soy Sauce 200ml,43,1480.9199999999998
9b97209e,2507,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -438.16; Invalid quantity: -1,2026-02-02 00:24:05.494308,ORD002508,2025-07-26 23:59:45.645053,South,Paneer Curry Ready Meal,-1,-438.16
9b97209e,2516,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.494364,ORD002517,invalid_date,Central,Cheese Spread 100g,47,6527.36
9b97209e,2518,DATA_FORMAT_ERROR,VALIDATION,Missing region; Missing order date,2026-02-02 00:24:05.494406,ORD002519,,,Potato Chips 50g,17,2882.69
9b97209e,2577,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.494451,ORD002578,invalid_date,South,Cola 500ml,41,13375.43
9b97209e,2578,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.494495,ORD002579,,Central,Paneer Curry Ready Meal,37,17265.68
9b97209e,2590,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.494542,ORD002591,invalid_date,Central,Potato Chips 50g,38,17513.06
9b97209e,2593,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.494585,ORD002594,,North,Yogurt 500g,24,9267.12
9b97209e,2603,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -1629.44,2026-02-02 00:24:05.494630,ORD002604,2026-01-24 23:59:45.645053,South,Dal Tadka Ready Meal,8,-1629.44
9b97209e,2606,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.494677,ORD002607,,Central,Paneer 200g,22,1371.92
9b97209e,2628,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.494721,ORD002629,,East,Milk 1L,45,11182.5
9b97209e,2630,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -8377.0,2026-02-02 00:24:05.494766,ORD002631,2025-05-08 23:59:45.645053,South,Namkeen Mix 100g,25,-8377.0
9b97209e,2644,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.494812,ORD002645,invalid_date,East,Potato Chips 50g,47,5390.43
9b97209e,2646,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.494873,ORD002647,invalid_date,North,Potato Chips 50g,18,478.44
9b97209e,2648,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.494936,ORD002649,invalid_date,Central,Biscuits 200g,38,8770.02
9b97209e,2651,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.495000,ORD002652,2025-12-28 23:59:45.645053,,Chili Sauce 250g,31,6172.099999999999
9b97209e,2653,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.495066,ORD002654,invalid_date,West,Cola 500ml,42,3304.5600000000004
9b97209e,2659,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.495127,ORD002660,,West,Water Bottle 1L,33,3452.46
9b97209e,2664,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.495193,ORD002665,2025-11-02 23:59:45.645053,,Cola 500ml,11,2087.69
9b97209e,2670,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -4212.6; Invalid quantity: -10,2026-02-02 00:24:05.495259,ORD002671,2025-10-23 23:59:45.645053,West,Paneer Curry Ready Meal,-10,-4212.6
9b97209e,2671,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.495334,ORD002672,2025-09-19 23:59:45.645053,,Namkeen Mix 100g,2,720.58
9b97209e,2675,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -2459.52; Invalid quantity: -6,2026-02-02 00:24:05.495403,ORD002676,2025-02-21 23:59:45.645053,North,Paneer Curry Ready Meal,-6,-2459.52
9b97209e,2678,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.495465,ORD002679,,West,Paneer Curry Ready Meal,47,4039.65
9b97209e,2685,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.495529,ORD002686,invalid_date,Central,Dal Tadka Ready Meal,34,9075.62
9b97209e,2703,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.495593,ORD002704,2025-08-04 23:59:45.645053,,Cola 500ml,3,785.01
9b97209e,2715,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -5922.900000000001,2026-02-02 00:24:05.495655,ORD002716,2025-06-05 23:59:45.645053,North,Paneer Curry Ready Meal,18,-5922.900000000001
9b97209e,2733,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -487.73,2026-02-02 00:24:05.495718,ORD002734,2025-09-22 23:59:45.645053,South,Cheese Spread 100g,1,-487.73
9b97209e,2734,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.495779,ORD002735,,East,Yogurt 500g,6,945.18
9b97209e,2736,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.495842,ORD002737,invalid_date,West,Namkeen Mix 100g,21,7442.610000000001
9b97209e,2741,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -9958.68,2026-02-02 00:24:05.495905,ORD002742,2025-06-21 23:59:45.645053,South,Chili Sauce 250g,36,-9958.68
9b97209e,2748,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.495971,ORD002749,invalid_date,West,Chicken Biryani Ready Meal,22,4580.62
9b97209e,2763,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.496040,ORD002764,,South,Potato Chips 50g,47,8258.37
9b97209e,2764,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.496103,ORD002765,,West,Tomato Ketchup 500g,28,9391.48
9b97209e,2784,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.496178,ORD002785,2025-11-12 23:59:45.645053,,Tomato Ketchup 500g,34,7689.1
9b97209e,2787,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.496243,ORD002788,,West,Paneer 200g,43,9050.21
9b97209e,2792,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.496318,ORD002793,2026-01-02 23:59:45.645053,,Potato Chips 50g,15,6943.05
9b97209e,2799,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.496471,ORD002800,,East,Chicken Biryani Ready Meal,32,4914.88
9b97209e,2802,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -9529.3,2026-02-02 00:24:05.496548,ORD002803,2025-03-23 23:59:45.645053,Central,Soy Sauce 200ml,22,-9529.3
9b97209e,2809,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.496669,ORD002810,,West,Paneer Curry Ready Meal,42,20735.4
9b97209e,2822,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.496799,ORD002823,,Central,Paneer 200g,11,3897.96
9b97209e,2848,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.496936,ORD002849,invalid_date,South,Milk 1L,10,600.8
9b97209e,2856,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.497020,ORD002857,invalid_date,West,Chili Sauce 250g,17,1000.28
9b97209e,2858,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.497111,ORD002859,invalid_date,Central,Water Bottle 1L,16,2272.8
9b97209e,2865,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.497202,ORD002866,,East,Chili Sauce 250g,23,11054.03
9b97209e,2867,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.497267,ORD002868,,Central,Tomato Ketchup 500g,12,420.72
9b97209e,2870,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.497322,ORD002871,invalid_date,Central,Biscuits 200g,36,2368.44
9b97209e,2871,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.497382,ORD002872,invalid_date,East,Cheese Spread 100g,9,2277.36
